STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,SSV_SWISS_CITY,Schweizer Städte,SSV_CLASS_CITY,Gemeindegrössenklasse (Einwohner),NOGA_SECTION,Abschnitte NOGA 2008,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,PERIOD,Time Period,EMBARGO_DATE,Date of publication,LAST_UPDATE,Update date,DB_STATE,State of the database,REGION_REF,Spatial reference,REGION_STATE,Date of spatial reference,DATASET_COMMENT,Bemerkungen,UNIT_MEASURE,Type of units of measurement,DECIMALS,Decimals
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,306,Lyss,3,15 000-19 999,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,1.738241309,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,329,Langenthal,3,15 000-19 999,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,1.979680263,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,351,Bern,6,100 000 und mehr,K,FINANCIAL AND INSURANCE ACTIVITIES,6.182946228,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,351,Bern,6,100 000 und mehr,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",9.382696472,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,355,Köniz,4,20 000-49 999,P,EDUCATION,6.1661599,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,356,Muri bei Bern,2,10 000-14 999,F,CONSTRUCTION,7.783891044,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,356,Muri bei Bern,2,10 000-14 999,P,EDUCATION,4.446649229,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,362,Ittigen,2,10 000-14 999,D,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY",0,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,362,Ittigen,2,10 000-14 999,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,3.8125435,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,371,Biel/Bienne,5,50 000-99 999,K,FINANCIAL AND INSURANCE ACTIVITIES,1.898634157,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,404,Burgdorf,3,15 000-19 999,G,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,11.72972973,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,546,Münchenbuchsee,2,10 000-14 999,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",1.688735367,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,581,Interlaken,1,weniger als 10 000,H,TRANSPORTATION AND STORAGE,4.361761427,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,616,Münsingen,2,10 000-14 999,A,"AGRICULTURE, FORESTRY AND FISHING",3.813241255,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,616,Münsingen,2,10 000-14 999,S,OTHER SERVICE ACTIVITIES,2.552169344,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,627,Worb,2,10 000-14 999,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.429118774,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,700,Moutier,1,weniger als 10 000,F,CONSTRUCTION,7.454594741,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,700,Moutier,1,weniger als 10 000,P,EDUCATION,5.014909189,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,723,La Neuveville,1,weniger als 10 000,C,MANUFACTURING,24.37965261,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,723,La Neuveville,1,weniger als 10 000,L,REAL ESTATE ACTIVITIES,0.310173697,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,768,Spiez,2,10 000-14 999,H,TRANSPORTATION AND STORAGE,7.764826877,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,861,Belp,2,10 000-14 999,G,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,17.6,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,939,Steffisburg,3,15 000-19 999,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,3.516819572,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,942,Thun,4,20 000-49 999,C,MANUFACTURING,11.46190105,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,942,Thun,4,20 000-49 999,L,REAL ESTATE ACTIVITIES,1.037675065,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,1024,Emmen,4,20 000-49 999,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.385057471,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,1031,Hochdorf,2,10 000-14 999,R,"ARTS, ENTERTAINMENT AND RECREATION",1.279910963,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,1054,Ebikon,2,10 000-14 999,C,MANUFACTURING,23.86395316,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,1054,Ebikon,2,10 000-14 999,L,REAL ESTATE ACTIVITIES,1.045441873,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,1059,Kriens,4,20 000-49 999,C,MANUFACTURING,4.914809961,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
DATAFLOW,CH1.SSV:DF_SSV_LABMAR_01(2026.1.0),"Statistik der Schweizer Städte 2026, Anteil der Beschäftigten nach Wirtschaftsabschnitt",I,1059,Kriens,4,20 000-49 999,L,REAL ESTATE ACTIVITIES,1.638269987,,A,Normal value,31.12.2023,,28.04.2026,,28.04.2026,,,,POLG,Communes,06.04.2025,,DATASET_COMMENT,"Quellen: BFS - Statistik der Unternehmensstruktur (STATENT)

Die Daten betreffen die 180 Städte der Publikation ""Statistik der Schweizer Städte"", bestehend aus 173 statistischen Städten und 7 weiteren Mitgliedern des Schweizer Städteverbands: Appenzell, Arosa, La Neuveville, Moutier, Murten, Willisau und Worb.",PT,Percent,1,One
